experiment,id,trial,replicate,choice,selection,colour
revlearning,55,3,1,0,B,r
revlearning,55,4,1,0,B,r
revlearning,55,5,1,0,B,r
revlearning,55,6,1,1,B,r
revlearning,55,7,1,0,B,r
revlearning,55,8,1,0,B,r
revlearning,55,9,1,0,B,r
revlearning,55,10,1,0,B,r
revlearning,55,11,1,1,B,r
revlearning,55,12,1,0,B,r
revlearning,55,13,1,1,B,r
revlearning,55,14,1,0,B,r
revlearning,55,15,1,0,B,r
revlearning,55,16,1,0,B,r
revlearning,55,17,1,1,B,r
revlearning,55,18,1,1,B,r
revlearning,55,19,1,0,B,r
revlearning,55,20,1,1,B,r
revlearning,55,21,1,1,B,r
revlearning,55,22,1,1,B,r
revlearning,55,23,1,1,B,r
revlearning,55,24,1,1,B,r
revlearning,55,25,1,1,B,r
revlearning,55,26,1,1,B,r
revlearning,55,27,1,1,B,r
revlearning,55,28,1,1,B,r
revlearning,55,29,1,1,B,r
revlearning,55,30,1,1,B,r
revlearning,55,31,1,1,B,r
revlearning,55,32,1,1,B,r
revlearning,55,33,1,1,B,r
revlearning,55,34,1,0,B,r
revlearning,55,35,1,0,B,r
revlearning,55,36,1,1,B,r
revlearning,55,37,1,1,B,r
revlearning,55,38,1,1,B,r
revlearning,55,39,1,1,B,r
revlearning,55,40,1,1,B,r
revlearning,55,41,1,1,B,r
revlearning,55,42,1,1,B,r
revlearning,55,43,1,1,B,r
revlearning,55,44,1,1,B,r
revlearning,55,45,1,1,B,r
revlearning,55,46,1,1,B,r
revlearning,55,47,1,1,B,r
revlearning,55,48,1,1,B,r
revlearning,55,49,1,1,B,r
revlearning,55,50,1,1,B,r
revlearning,55,51,1,1,B,r
revlearning,55,52,1,0,B,r
revlearning,55,53,1,1,B,r
revlearning,55,54,1,1,B,r
revlearning,55,55,1,1,B,r
revlearning,55,56,1,1,B,r
revlearning,55,57,1,0,B,r
revlearning,55,58,1,1,B,r
revlearning,55,59,1,1,B,r
revlearning,55,60,1,1,B,r
revlearning,55,61,1,0,B,r
revlearning,55,62,1,0,B,r
revlearning,55,63,1,0,B,r
revlearning,55,64,1,0,B,r
revlearning,55,65,1,0,B,r
revlearning,55,66,1,1,B,r
revlearning,56,1,1,0,A,y
revlearning,56,2,1,0,A,y
revlearning,56,3,1,0,A,y
revlearning,56,4,1,0,A,y
revlearning,56,5,1,0,A,y
revlearning,56,6,1,0,A,y
revlearning,56,7,1,0,A,y
revlearning,56,8,1,0,A,y
revlearning,56,9,1,0,A,y
revlearning,56,10,1,0,A,y
revlearning,56,11,1,1,A,y
revlearning,56,12,1,0,A,y
revlearning,56,13,1,1,A,y
revlearning,56,14,1,1,A,y
revlearning,56,15,1,1,A,y
revlearning,56,16,1,1,A,y
revlearning,56,17,1,1,A,y
revlearning,56,18,1,1,A,y
revlearning,56,19,1,1,A,y
revlearning,56,20,1,1,A,y
revlearning,56,21,1,1,A,y
revlearning,56,22,1,1,A,y
revlearning,56,23,1,1,A,y
revlearning,56,24,1,1,A,y
revlearning,56,25,1,1,A,y
revlearning,56,26,1,1,A,y
revlearning,56,27,1,1,A,y
revlearning,56,28,1,1,A,y
revlearning,56,29,1,1,A,y
revlearning,56,30,1,1,A,y
revlearning,56,31,1,1,A,y
revlearning,56,32,1,1,A,y
revlearning,56,33,1,0,A,y
revlearning,56,34,1,1,A,y
revlearning,56,35,1,1,A,y
revlearning,56,36,1,1,A,y
revlearning,56,37,1,1,A,y
revlearning,56,38,1,1,A,y
revlearning,56,39,1,1,A,y
revlearning,56,40,1,1,A,y
revlearning,56,41,1,1,A,y
revlearning,56,42,1,1,A,y
revlearning,56,43,1,1,A,y
revlearning,56,44,1,1,A,y
revlearning,56,45,1,1,A,y
revlearning,56,46,1,1,A,y
revlearning,56,47,1,1,A,y
revlearning,56,48,1,1,A,y
revlearning,56,49,1,1,A,y
revlearning,56,50,1,1,A,y
revlearning,56,51,1,1,A,y
revlearning,56,52,1,1,A,y
revlearning,56,53,1,1,A,y
revlearning,56,54,1,1,A,y
revlearning,56,55,1,1,A,y
revlearning,56,56,1,1,A,y
revlearning,56,57,1,1,A,y
revlearning,56,58,1,1,A,y
revlearning,56,59,1,1,A,y
revlearning,56,60,1,1,A,y
revlearning,56,61,1,1,A,y
revlearning,56,62,1,1,A,y
revlearning,56,63,1,1,A,y
revlearning,56,64,1,1,A,y
revlearning,56,65,1,1,A,y
revlearning,56,66,1,1,A,y
revlearning,57,1,2,0,A,r
revlearning,57,2,2,1,A,r
revlearning,57,3,2,0,A,r
revlearning,57,4,2,0,A,r
revlearning,57,5,2,0,A,r
revlearning,57,6,2,0,A,r
revlearning,57,7,2,0,A,r
revlearning,57,8,2,0,A,r
revlearning,57,9,2,0,A,r
revlearning,57,10,2,0,A,r
revlearning,57,11,2,0,A,r
revlearning,57,12,2,0,A,r
revlearning,57,13,2,0,A,r
revlearning,57,14,2,1,A,r
revlearning,57,15,2,1,A,r
revlearning,57,16,2,0,A,r
revlearning,57,17,2,1,A,r
revlearning,57,18,2,0,A,r
revlearning,57,19,2,1,A,r
revlearning,57,20,2,0,A,r
revlearning,57,21,2,0,A,r
revlearning,57,22,2,0,A,r
revlearning,57,23,2,1,A,r
revlearning,57,24,2,1,A,r
revlearning,57,25,2,1,A,r
revlearning,57,26,2,0,A,r
revlearning,57,27,2,1,A,r
revlearning,57,28,2,0,A,r
revlearning,57,29,2,0,A,r
revlearning,57,30,2,1,A,r
revlearning,57,31,2,0,A,r
revlearning,57,32,2,1,A,r
revlearning,57,33,2,0,A,r
revlearning,57,34,2,0,A,r
revlearning,57,35,2,0,A,r
revlearning,57,36,2,1,A,r
revlearning,57,37,2,1,A,r
revlearning,57,38,2,1,A,r
revlearning,57,39,2,1,A,r
revlearning,57,40,2,1,A,r
revlearning,57,41,2,0,A,r
revlearning,57,42,2,1,A,r
revlearning,57,43,2,1,A,r
revlearning,57,44,2,1,A,r
revlearning,57,45,2,0,A,r
revlearning,57,46,2,0,A,r
revlearning,57,47,2,1,A,r
revlearning,57,48,2,1,A,r
revlearning,57,49,2,1,A,r
revlearning,57,50,2,1,A,r
revlearning,57,51,2,0,A,r
revlearning,57,52,2,1,A,r
revlearning,57,53,2,1,A,r
revlearning,57,54,2,1,A,r
revlearning,57,55,2,1,A,r
revlearning,57,56,2,0,A,r
revlearning,57,57,2,1,A,r
revlearning,57,58,2,1,A,r
revlearning,57,59,2,1,A,r
revlearning,57,60,2,1,A,r
revlearning,57,61,2,1,A,r
revlearning,57,62,2,0,A,r
revlearning,57,63,2,1,A,r
revlearning,57,64,2,1,A,r
revlearning,57,65,2,1,A,r
revlearning,57,66,2,1,A,r
revlearning,59,1,3,0,A,r
revlearning,59,2,3,0,A,r
revlearning,59,3,3,0,A,r
revlearning,59,4,3,0,A,r
revlearning,59,5,3,0,A,r
revlearning,59,6,3,0,A,r
revlearning,59,7,3,0,A,r
revlearning,59,8,3,0,A,r
revlearning,59,9,3,0,A,r
revlearning,59,10,3,0,A,r
revlearning,59,11,3,0,A,r
revlearning,59,12,3,0,A,r
revlearning,59,13,3,0,A,r
revlearning,59,14,3,1,A,r
revlearning,59,15,3,0,A,r
revlearning,59,16,3,1,A,r
revlearning,59,17,3,1,A,r
revlearning,59,18,3,1,A,r
revlearning,59,19,3,1,A,r
revlearning,59,20,3,1,A,r
revlearning,59,21,3,0,A,r
revlearning,59,22,3,0,A,r
revlearning,59,23,3,0,A,r
revlearning,59,24,3,1,A,r
revlearning,59,25,3,1,A,r
revlearning,59,26,3,0,A,r
revlearning,59,27,3,0,A,r
revlearning,59,28,3,0,A,r
revlearning,59,29,3,1,A,r
revlearning,59,30,3,1,A,r
revlearning,59,31,3,1,A,r
revlearning,59,32,3,0,A,r
revlearning,59,33,3,1,A,r
revlearning,59,34,3,1,A,r
revlearning,59,35,3,1,A,r
revlearning,59,36,3,1,A,r
revlearning,59,37,3,1,A,r
revlearning,59,38,3,1,A,r
revlearning,59,39,3,1,A,r
revlearning,59,40,3,1,A,r
revlearning,59,41,3,1,A,r
revlearning,59,42,3,1,A,r
revlearning,59,43,3,1,A,r
revlearning,59,44,3,1,A,r
revlearning,59,45,3,1,A,r
revlearning,59,46,3,1,A,r
revlearning,59,47,3,1,A,r
revlearning,59,48,3,1,A,r
revlearning,59,49,3,1,A,r
revlearning,59,50,3,1,A,r
revlearning,59,51,3,1,A,r
revlearning,59,52,3,0,A,r
revlearning,59,53,3,1,A,r
revlearning,59,54,3,1,A,r
revlearning,59,55,3,1,A,r
revlearning,59,56,3,1,A,r
revlearning,59,57,3,1,A,r
revlearning,59,58,3,1,A,r
revlearning,59,59,3,1,A,r
revlearning,59,60,3,1,A,r
revlearning,59,61,3,1,A,r
revlearning,59,62,3,1,A,r
revlearning,59,63,3,0,A,r
revlearning,59,64,3,1,A,r
revlearning,59,65,3,1,A,r
revlearning,59,66,3,1,A,r
revlearning,61,1,2,0,A,r
revlearning,61,2,2,0,A,r
revlearning,61,3,2,0,A,r
revlearning,61,4,2,0,A,r
revlearning,61,5,2,0,A,r
revlearning,61,6,2,0,A,r
revlearning,61,7,2,1,A,r
revlearning,61,8,2,0,A,r
revlearning,61,9,2,0,A,r
revlearning,61,10,2,0,A,r
revlearning,61,11,2,0,A,r
revlearning,61,12,2,1,A,r
revlearning,61,13,2,0,A,r
revlearning,61,14,2,1,A,r
revlearning,61,15,2,1,A,r
revlearning,61,16,2,0,A,r
revlearning,61,17,2,1,A,r
revlearning,61,18,2,1,A,r
revlearning,61,19,2,1,A,r
revlearning,61,20,2,1,A,r
revlearning,61,21,2,0,A,r
revlearning,61,22,2,0,A,r
revlearning,61,23,2,1,A,r
revlearning,61,24,2,1,A,r
revlearning,61,25,2,1,A,r
revlearning,61,26,2,1,A,r
revlearning,61,27,2,1,A,r
revlearning,61,28,2,1,A,r
revlearning,61,29,2,1,A,r
revlearning,61,30,2,1,A,r
revlearning,61,31,2,0,A,r
revlearning,61,32,2,1,A,r
revlearning,61,33,2,0,A,r
revlearning,61,34,2,1,A,r
revlearning,61,35,2,0,A,r
revlearning,61,36,2,1,A,r
revlearning,61,37,2,0,A,r
revlearning,61,38,2,1,A,r
revlearning,61,39,2,0,A,r
revlearning,61,40,2,0,A,r
revlearning,61,41,2,1,A,r
revlearning,61,42,2,0,A,r
revlearning,61,43,2,1,A,r
revlearning,61,44,2,1,A,r
revlearning,61,45,2,0,A,r
revlearning,61,46,2,1,A,r
revlearning,61,47,2,1,A,r
revlearning,61,48,2,1,A,r
revlearning,61,49,2,1,A,r
revlearning,61,50,2,1,A,r
revlearning,61,51,2,1,A,r
revlearning,61,52,2,0,A,r
revlearning,61,53,2,1,A,r
revlearning,61,54,2,0,A,r
revlearning,61,55,2,1,A,r
revlearning,61,56,2,1,A,r
revlearning,61,57,2,1,A,r
revlearning,61,58,2,1,A,r
revlearning,61,59,2,1,A,r
revlearning,61,60,2,1,A,r
revlearning,61,61,2,1,A,r
revlearning,61,62,2,1,A,r
revlearning,61,63,2,1,A,r
revlearning,61,64,2,0,A,r
revlearning,61,65,2,0,A,r
revlearning,61,66,2,1,A,r
revlearning,64,1,2,0,A,r
revlearning,64,2,2,1,A,r
revlearning,64,3,2,0,A,r
revlearning,64,4,2,0,A,r
revlearning,64,5,2,0,A,r
revlearning,64,6,2,1,A,r
revlearning,64,7,2,1,A,r
revlearning,64,8,2,0,A,r
revlearning,64,9,2,1,A,r
revlearning,64,10,2,1,A,r
revlearning,64,11,2,1,A,r
revlearning,64,12,2,1,A,r
revlearning,64,13,2,1,A,r
revlearning,64,14,2,1,A,r
revlearning,64,15,2,1,A,r
revlearning,64,16,2,1,A,r
revlearning,64,17,2,1,A,r
revlearning,64,18,2,1,A,r
revlearning,64,19,2,1,A,r
revlearning,64,20,2,1,A,r
revlearning,64,21,2,1,A,r
revlearning,64,22,2,1,A,r
revlearning,64,23,2,1,A,r
revlearning,64,24,2,1,A,r
revlearning,64,25,2,1,A,r
revlearning,64,26,2,1,A,r
revlearning,64,27,2,1,A,r
revlearning,64,28,2,1,A,r
revlearning,64,29,2,0,A,r
revlearning,64,30,2,1,A,r
revlearning,64,31,2,1,A,r
revlearning,64,32,2,1,A,r
revlearning,64,33,2,1,A,r
revlearning,64,34,2,1,A,r
revlearning,64,35,2,1,A,r
revlearning,64,36,2,1,A,r
revlearning,64,37,2,1,A,r
revlearning,64,38,2,1,A,r
revlearning,64,39,2,1,A,r
revlearning,64,40,2,1,A,r
revlearning,64,41,2,1,A,r
revlearning,64,42,2,1,A,r
revlearning,64,43,2,1,A,r
revlearning,64,44,2,1,A,r
revlearning,64,45,2,1,A,r
revlearning,64,46,2,1,A,r
revlearning,64,47,2,1,A,r
revlearning,64,48,2,1,A,r
revlearning,64,49,2,1,A,r
revlearning,64,50,2,1,A,r
revlearning,64,51,2,1,A,r
revlearning,64,52,2,1,A,r
revlearning,64,53,2,1,A,r
revlearning,64,54,2,1,A,r
revlearning,64,55,2,1,A,r
revlearning,64,56,2,1,A,r
revlearning,64,57,2,1,A,r
revlearning,64,58,2,1,A,r
revlearning,64,59,2,1,A,r
revlearning,64,60,2,1,A,r
revlearning,64,61,2,1,A,r
revlearning,64,62,2,1,A,r
revlearning,64,63,2,1,A,r
revlearning,64,64,2,1,A,r
revlearning,64,65,2,1,A,r
revlearning,64,66,2,1,A,r
revlearning,67,1,1,0,A,y
revlearning,67,2,1,0,A,y
revlearning,67,3,1,0,A,y
revlearning,67,4,1,1,A,y
revlearning,67,5,1,0,A,y
revlearning,67,6,1,0,A,y
revlearning,67,7,1,1,A,y
revlearning,67,8,1,1,A,y
revlearning,67,9,1,0,A,y
revlearning,67,10,1,0,A,y
revlearning,67,11,1,1,A,y
revlearning,67,12,1,1,A,y
revlearning,67,13,1,1,A,y
revlearning,67,14,1,1,A,y
revlearning,67,15,1,1,A,y
revlearning,67,16,1,1,A,y
revlearning,67,17,1,1,A,y
revlearning,67,18,1,1,A,y
revlearning,67,19,1,1,A,y
revlearning,67,20,1,0,A,y
revlearning,67,21,1,0,A,y
revlearning,67,22,1,1,A,y
revlearning,67,23,1,1,A,y
revlearning,67,24,1,1,A,y
revlearning,67,25,1,1,A,y
revlearning,67,26,1,1,A,y
revlearning,67,27,1,0,A,y
revlearning,67,28,1,1,A,y
revlearning,67,29,1,0,A,y
revlearning,67,30,1,1,A,y
revlearning,67,31,1,1,A,y
revlearning,67,32,1,1,A,y
revlearning,67,33,1,1,A,y
revlearning,67,34,1,1,A,y
revlearning,67,35,1,1,A,y
revlearning,67,36,1,0,A,y
revlearning,67,37,1,1,A,y
revlearning,67,38,1,1,A,y
revlearning,67,39,1,1,A,y
revlearning,67,40,1,1,A,y
revlearning,67,41,1,1,A,y
revlearning,67,42,1,1,A,y
revlearning,67,43,1,1,A,y
revlearning,67,44,1,1,A,y
revlearning,67,45,1,1,A,y
revlearning,67,46,1,1,A,y
revlearning,67,47,1,1,A,y
revlearning,67,48,1,1,A,y
revlearning,67,49,1,1,A,y
revlearning,67,50,1,1,A,y
revlearning,67,51,1,1,A,y
revlearning,67,52,1,1,A,y
revlearning,67,53,1,1,A,y
revlearning,67,54,1,0,A,y
revlearning,67,55,1,0,A,y
revlearning,67,56,1,1,A,y
revlearning,67,57,1,1,A,y
revlearning,67,58,1,1,A,y
revlearning,67,59,1,1,A,y
revlearning,67,60,1,1,A,y
revlearning,67,61,1,1,A,y
revlearning,67,62,1,0,A,y
revlearning,67,63,1,1,A,y
revlearning,67,64,1,1,A,y
revlearning,67,65,1,1,A,y
revlearning,67,66,1,1,A,y
revlearning,72,1,2,0,A,y
revlearning,72,2,2,1,A,y
revlearning,72,3,2,1,A,y
revlearning,72,4,2,0,A,y
revlearning,72,5,2,0,A,y
revlearning,72,6,2,1,A,y
revlearning,72,7,2,0,A,y
revlearning,72,8,2,0,A,y
revlearning,72,9,2,0,A,y
revlearning,72,10,2,1,A,y
revlearning,72,11,2,1,A,y
revlearning,72,12,2,1,A,y
revlearning,72,13,2,1,A,y
revlearning,72,14,2,1,A,y
revlearning,72,15,2,1,A,y
revlearning,72,16,2,1,A,y
revlearning,72,17,2,1,A,y
revlearning,72,18,2,1,A,y
revlearning,72,19,2,0,A,y
revlearning,72,20,2,1,A,y
revlearning,72,21,2,1,A,y
revlearning,72,22,2,1,A,y
revlearning,72,23,2,1,A,y
revlearning,72,24,2,0,A,y
revlearning,72,25,2,1,A,y
revlearning,72,26,2,1,A,y
revlearning,72,27,2,1,A,y
revlearning,72,28,2,1,A,y
revlearning,72,29,2,1,A,y
revlearning,72,30,2,1,A,y
revlearning,72,31,2,1,A,y
revlearning,72,32,2,1,A,y
revlearning,72,33,2,0,A,y
revlearning,72,34,2,0,A,y
revlearning,72,35,2,1,A,y
revlearning,72,36,2,1,A,y
revlearning,72,37,2,1,A,y
revlearning,72,38,2,1,A,y
revlearning,72,39,2,1,A,y
revlearning,72,40,2,1,A,y
revlearning,72,41,2,1,A,y
revlearning,72,42,2,1,A,y
revlearning,72,43,2,0,A,y
revlearning,72,44,2,1,A,y
revlearning,72,45,2,1,A,y
revlearning,72,46,2,1,A,y
revlearning,72,47,2,0,A,y
revlearning,72,48,2,1,A,y
revlearning,72,49,2,1,A,y
revlearning,72,50,2,1,A,y
revlearning,72,51,2,0,A,y
revlearning,72,52,2,1,A,y
revlearning,72,53,2,1,A,y
revlearning,72,54,2,1,A,y
revlearning,72,55,2,1,A,y
revlearning,72,56,2,1,A,y
revlearning,72,57,2,1,A,y
revlearning,72,58,2,1,A,y
revlearning,72,59,2,1,A,y
revlearning,72,60,2,1,A,y
revlearning,72,61,2,1,A,y
revlearning,72,62,2,1,A,y
revlearning,72,63,2,1,A,y
revlearning,72,64,2,1,A,y
revlearning,72,65,2,1,A,y
revlearning,72,66,2,1,A,y
revlearning,73,1,3,0,B,y
revlearning,73,2,3,0,B,y
revlearning,73,3,3,0,B,y
revlearning,73,4,3,0,B,y
revlearning,73,5,3,0,B,y
revlearning,73,6,3,0,B,y
revlearning,73,7,3,1,B,y
revlearning,73,8,3,1,B,y
revlearning,73,9,3,1,B,y
revlearning,73,10,3,1,B,y
revlearning,73,11,3,1,B,y
revlearning,73,12,3,1,B,y
revlearning,73,13,3,1,B,y
revlearning,73,14,3,1,B,y
revlearning,73,15,3,1,B,y
revlearning,73,16,3,1,B,y
revlearning,73,17,3,1,B,y
revlearning,73,18,3,1,B,y
revlearning,73,19,3,1,B,y
revlearning,73,20,3,1,B,y
revlearning,73,21,3,1,B,y
revlearning,73,22,3,1,B,y
revlearning,73,23,3,1,B,y
revlearning,73,24,3,1,B,y
revlearning,73,25,3,1,B,y
revlearning,73,26,3,1,B,y
revlearning,73,27,3,1,B,y
revlearning,73,28,3,1,B,y
revlearning,73,29,3,1,B,y
revlearning,73,30,3,1,B,y
revlearning,73,31,3,1,B,y
revlearning,73,32,3,1,B,y
revlearning,73,33,3,1,B,y
revlearning,73,34,3,1,B,y
revlearning,73,35,3,1,B,y
revlearning,73,36,3,1,B,y
revlearning,73,37,3,1,B,y
revlearning,73,38,3,1,B,y
revlearning,73,39,3,1,B,y
revlearning,73,40,3,1,B,y
revlearning,73,41,3,1,B,y
revlearning,73,42,3,1,B,y
revlearning,73,43,3,1,B,y
revlearning,73,44,3,1,B,y
revlearning,73,45,3,1,B,y
revlearning,73,46,3,1,B,y
revlearning,73,47,3,1,B,y
revlearning,73,48,3,1,B,y
revlearning,73,49,3,1,B,y
revlearning,73,50,3,1,B,y
revlearning,73,51,3,1,B,y
revlearning,73,52,3,1,B,y
revlearning,73,53,3,1,B,y
revlearning,73,54,3,0,B,y
revlearning,73,55,3,1,B,y
revlearning,73,56,3,1,B,y
revlearning,73,57,3,1,B,y
revlearning,73,58,3,1,B,y
revlearning,73,59,3,1,B,y
revlearning,73,60,3,1,B,y
revlearning,73,61,3,1,B,y
revlearning,73,62,3,1,B,y
revlearning,73,63,3,1,B,y
revlearning,73,64,3,1,B,y
revlearning,73,65,3,1,B,y
revlearning,73,66,3,1,B,y
revlearning,74,1,2,0,B,y
revlearning,74,2,2,0,B,y
revlearning,74,3,2,0,B,y
revlearning,74,4,2,0,B,y
revlearning,74,5,2,1,B,y
revlearning,74,6,2,1,B,y
revlearning,74,7,2,0,B,y
revlearning,74,8,2,1,B,y
revlearning,74,9,2,1,B,y
revlearning,74,10,2,1,B,y
revlearning,74,11,2,0,B,y
revlearning,74,12,2,1,B,y
revlearning,74,13,2,1,B,y
revlearning,74,14,2,1,B,y
revlearning,74,15,2,1,B,y
revlearning,74,16,2,1,B,y
revlearning,74,17,2,1,B,y
revlearning,74,18,2,1,B,y
revlearning,74,19,2,1,B,y
revlearning,74,20,2,1,B,y
revlearning,74,21,2,1,B,y
revlearning,74,22,2,1,B,y
revlearning,74,23,2,1,B,y
revlearning,74,24,2,1,B,y
revlearning,74,25,2,1,B,y
revlearning,74,26,2,1,B,y
revlearning,74,27,2,1,B,y
revlearning,74,28,2,1,B,y
revlearning,74,29,2,1,B,y
revlearning,74,30,2,1,B,y
revlearning,74,31,2,1,B,y
revlearning,74,32,2,1,B,y
revlearning,74,33,2,1,B,y
revlearning,74,34,2,1,B,y
revlearning,74,35,2,1,B,y
revlearning,74,36,2,1,B,y
revlearning,74,37,2,1,B,y
revlearning,74,38,2,1,B,y
revlearning,74,39,2,1,B,y
revlearning,74,40,2,1,B,y
revlearning,74,41,2,1,B,y
revlearning,74,42,2,1,B,y
revlearning,74,43,2,1,B,y
revlearning,74,44,2,1,B,y
revlearning,74,45,2,1,B,y
revlearning,74,46,2,1,B,y
revlearning,74,47,2,1,B,y
revlearning,74,48,2,1,B,y
revlearning,74,49,2,1,B,y
revlearning,74,50,2,1,B,y
revlearning,74,51,2,1,B,y
revlearning,74,52,2,1,B,y
revlearning,74,53,2,1,B,y
revlearning,74,54,2,1,B,y
revlearning,74,55,2,1,B,y
revlearning,74,56,2,1,B,y
revlearning,74,57,2,1,B,y
revlearning,74,58,2,1,B,y
revlearning,74,59,2,1,B,y
revlearning,74,60,2,1,B,y
revlearning,74,61,2,1,B,y
revlearning,74,62,2,1,B,y
revlearning,74,63,2,1,B,y
revlearning,74,64,2,1,B,y
revlearning,74,65,2,1,B,y
revlearning,74,66,2,1,B,y
revlearning,75,1,3,0,A,y
revlearning,75,2,3,0,A,y
revlearning,75,3,3,1,A,y
revlearning,75,4,3,0,A,y
revlearning,75,5,3,0,A,y
revlearning,75,6,3,0,A,y
revlearning,75,7,3,1,A,y
revlearning,75,8,3,0,A,y
revlearning,75,9,3,1,A,y
revlearning,75,10,3,1,A,y
revlearning,75,11,3,1,A,y
revlearning,75,12,3,1,A,y
revlearning,75,13,3,1,A,y
revlearning,75,14,3,1,A,y
revlearning,75,15,3,1,A,y
revlearning,75,16,3,1,A,y
revlearning,75,17,3,1,A,y
revlearning,75,18,3,1,A,y
revlearning,75,19,3,1,A,y
revlearning,75,20,3,1,A,y
revlearning,75,21,3,1,A,y
revlearning,75,22,3,1,A,y
revlearning,75,23,3,1,A,y
revlearning,75,24,3,1,A,y
revlearning,75,25,3,1,A,y
revlearning,75,26,3,1,A,y
revlearning,75,27,3,1,A,y
revlearning,75,28,3,1,A,y
revlearning,75,29,3,1,A,y
revlearning,75,30,3,1,A,y
revlearning,75,31,3,1,A,y
revlearning,75,32,3,1,A,y
revlearning,75,33,3,1,A,y
revlearning,75,34,3,1,A,y
revlearning,75,35,3,1,A,y
revlearning,75,36,3,1,A,y
revlearning,75,37,3,1,A,y
revlearning,75,38,3,1,A,y
revlearning,75,39,3,1,A,y
revlearning,75,40,3,1,A,y
revlearning,75,41,3,1,A,y
revlearning,75,42,3,1,A,y
revlearning,75,43,3,1,A,y
revlearning,75,44,3,1,A,y
revlearning,75,45,3,1,A,y
revlearning,75,46,3,1,A,y
revlearning,75,47,3,1,A,y
revlearning,75,48,3,1,A,y
revlearning,75,49,3,1,A,y
revlearning,75,50,3,1,A,y
revlearning,75,51,3,1,A,y
revlearning,75,52,3,1,A,y
revlearning,75,53,3,1,A,y
revlearning,75,54,3,1,A,y
revlearning,75,55,3,0,A,y
revlearning,75,56,3,1,A,y
revlearning,75,57,3,1,A,y
revlearning,75,58,3,1,A,y
revlearning,75,59,3,1,A,y
revlearning,75,60,3,0,A,y
revlearning,75,61,3,1,A,y
revlearning,75,62,3,1,A,y
revlearning,75,63,3,0,A,y
revlearning,75,64,3,1,A,y
revlearning,75,65,3,1,A,y
revlearning,75,66,3,1,A,y
revlearning,77,1,3,0,A,r
revlearning,77,2,3,0,A,r
revlearning,77,3,3,1,A,r
revlearning,77,4,3,0,A,r
revlearning,77,5,3,0,A,r
revlearning,77,6,3,1,A,r
revlearning,77,7,3,1,A,r
revlearning,77,8,3,1,A,r
revlearning,77,9,3,0,A,r
revlearning,77,10,3,1,A,r
revlearning,77,11,3,1,A,r
revlearning,77,12,3,1,A,r
revlearning,77,13,3,1,A,r
revlearning,77,14,3,1,A,r
revlearning,77,15,3,1,A,r
revlearning,77,16,3,1,A,r
revlearning,77,17,3,1,A,r
revlearning,77,18,3,1,A,r
revlearning,77,19,3,1,A,r
revlearning,77,20,3,1,A,r
revlearning,77,21,3,0,A,r
revlearning,77,22,3,1,A,r
revlearning,77,23,3,1,A,r
revlearning,77,24,3,1,A,r
revlearning,77,25,3,1,A,r
revlearning,77,26,3,1,A,r
revlearning,77,27,3,1,A,r
revlearning,77,28,3,1,A,r
revlearning,77,29,3,1,A,r
revlearning,77,30,3,1,A,r
revlearning,77,31,3,1,A,r
revlearning,77,32,3,1,A,r
revlearning,77,33,3,0,A,r
revlearning,77,34,3,1,A,r
revlearning,77,35,3,1,A,r
revlearning,77,36,3,1,A,r
revlearning,77,37,3,0,A,r
revlearning,77,38,3,1,A,r
revlearning,77,39,3,1,A,r
revlearning,77,40,3,1,A,r
revlearning,77,41,3,1,A,r
revlearning,77,42,3,1,A,r
revlearning,77,43,3,1,A,r
revlearning,77,44,3,1,A,r
revlearning,77,45,3,1,A,r
revlearning,77,46,3,1,A,r
revlearning,77,47,3,1,A,r
revlearning,77,48,3,1,A,r
revlearning,77,49,3,0,A,r
revlearning,77,50,3,1,A,r
revlearning,77,51,3,1,A,r
revlearning,77,52,3,1,A,r
revlearning,77,53,3,1,A,r
revlearning,77,54,3,1,A,r
revlearning,77,55,3,1,A,r
revlearning,77,56,3,1,A,r
revlearning,77,57,3,1,A,r
revlearning,77,58,3,1,A,r
revlearning,77,59,3,1,A,r
revlearning,77,60,3,1,A,r
revlearning,77,61,3,1,A,r
revlearning,77,62,3,1,A,r
revlearning,77,63,3,1,A,r
revlearning,77,64,3,1,A,r
revlearning,77,65,3,1,A,r
revlearning,77,66,3,1,A,r
revlearning,78,1,3,0,B,r
revlearning,78,2,3,0,B,r
revlearning,78,3,3,0,B,r
revlearning,78,4,3,1,B,r
revlearning,78,5,3,0,B,r
revlearning,78,6,3,0,B,r
revlearning,78,7,3,0,B,r
revlearning,78,8,3,1,B,r
revlearning,78,9,3,0,B,r
revlearning,78,10,3,1,B,r
revlearning,78,11,3,1,B,r
revlearning,78,12,3,1,B,r
revlearning,78,13,3,0,B,r
revlearning,78,14,3,0,B,r
revlearning,78,15,3,1,B,r
revlearning,78,16,3,0,B,r
revlearning,78,17,3,1,B,r
revlearning,78,18,3,0,B,r
revlearning,78,19,3,1,B,r
revlearning,78,20,3,1,B,r
revlearning,78,21,3,0,B,r
revlearning,78,22,3,0,B,r
revlearning,78,23,3,0,B,r
revlearning,78,24,3,1,B,r
revlearning,78,25,3,1,B,r
revlearning,78,26,3,1,B,r
revlearning,78,27,3,1,B,r
revlearning,78,28,3,1,B,r
revlearning,78,29,3,1,B,r
revlearning,78,30,3,1,B,r
revlearning,78,31,3,1,B,r
revlearning,78,32,3,1,B,r
